-5.00E-02
1.40E+01	1.90E+01	6.98E+55	8.44E+55	5.27E+55	1.82E+51	2.20E+51	1.38E+51			
1.90E+01	2.50E+01	2.23E+55	3.50E+55	3.50E+55	7.78E+50	1.22E+51	1.22E+51			
2.50E+01	3.20E+01	6.89E+54	1.17E+55	1.84E+55	3.12E+50	5.31E+50	8.33E+50			
3.20E+01	4.00E+01	2.29E+54	3.88E+54	8.34E+54	1.31E+50	2.22E+50	4.78E+50			
4.00E+01	4.80E+01	8.72E+53	1.47E+54	3.80E+54	6.12E+49	1.03E+50	2.67E+50			
4.80E+01	5.80E+01	3.17E+53	5.28E+53	1.62E+54	2.68E+49	4.46E+49	1.37E+50			
5.80E+01	6.80E+01	1.30E+53	2.11E+53	7.50E+53	1.31E+49	2.12E+49	7.55E+49			
6.80E+01	8.00E+01	5.18E+52	8.07E+52	3.35E+53	6.12E+48	9.53E+48	3.96E+49			
8.00E+01	9.50E+01	1.96E+52	2.88E+52	1.42E+53	2.73E+48	4.03E+48	1.99E+49			
9.50E+01	1.15E+02	6.72E+51	9.15E+51	5.53E+52	1.12E+48	1.53E+48	9.26E+48			
1.15E+02	1.45E+02	1.94E+51	2.34E+51	1.83E+52	4.02E+47	4.84E+47	3.78E+48			
1.45E+02	1.85E+02	5.26E+50	5.24E+50	5.74E+51	1.38E+47	1.37E+47	1.51E+48			
1.85E+02	2.35E+02	1.37E+50	1.04E+50	1.79E+51	4.59E+46	3.48E+46	5.97E+47			
2.35E+02	3.00E+02	3.25E+49	1.66E+49	5.28E+50	1.38E+46	7.05E+45	2.25E+47			
										
8.30E-02										
0.00E+00	1.00E+00	2.90E+54	9.59E+53	1.23E+54	4.64E+47	1.54E+47	1.97E+47			
1.00E+00	2.50E+00	2.56E+55	5.92E+54	8.06E+54	6.49E+49	1.50E+49	2.04E+49			
2.50E+00	4.50E+00	1.11E+56	2.70E+55	2.31E+55	5.97E+50	1.45E+50	1.24E+50			
4.50E+00	7.00E+00	2.38E+56	7.65E+55	4.13E+55	2.14E+51	6.87E+50	3.71E+50			
7.00E+00	1.00E+01	2.65E+56	1.27E+56	5.54E+55	3.55E+51	1.71E+51	7.43E+50			
1.00E+01	1.40E+01	1.71E+56	1.33E+56	6.09E+55	3.25E+51	2.53E+51	1.15E+51			
1.40E+01	1.90E+01	7.02E+55	8.53E+55	5.25E+55	1.83E+51	2.23E+51	1.37E+51			
1.90E+01	2.50E+01	2.24E+55	3.55E+55	3.49E+55	7.82E+50	1.24E+51	1.22E+51			
2.50E+01	3.20E+01	6.91E+54	1.19E+55	1.83E+55	3.13E+50	5.37E+50	8.31E+50			
3.20E+01	4.00E+01	2.29E+54	3.91E+54	8.30E+54	1.31E+50	2.24E+50	4.75E+50			
4.00E+01	4.80E+01	8.68E+53	1.48E+54	3.77E+54	6.09E+49	1.04E+50	2.65E+50			
4.80E+01	5.80E+01	3.15E+53	5.30E+53	1.60E+54	2.66E+49	4.48E+49	1.35E+50			
5.80E+01	6.80E+01	1.29E+53	2.11E+53	7.38E+53	1.30E+49	2.13E+49	7.42E+49			
6.80E+01	8.00E+01	5.10E+52	8.05E+52	3.28E+53	6.03E+48	9.51E+48	3.88E+49			
8.00E+01	9.50E+01	1.92E+52	2.87E+52	1.39E+53	2.68E+48	4.01E+48	1.94E+49			
9.50E+01	1.15E+02	6.57E+51	9.08E+51	5.36E+52	1.10E+48	1.52E+48	8.96E+48			
1.15E+02	1.45E+02	1.89E+51	2.32E+51	1.76E+52	3.92E+47	4.80E+47	3.64E+48			
1.45E+02	1.85E+02	5.11E+50	5.19E+50	5.51E+51	1.34E+47	1.36E+47	1.44E+48			
1.85E+02	2.35E+02	1.33E+50	1.03E+50	1.71E+51	4.44E+46	3.45E+46	5.70E+47			
2.35E+02	3.00E+02	3.14E+49	1.65E+49	5.03E+50	1.34E+46	7.01E+45	2.14E+47			
										
8.40E-02										
0.00E+00	1.00E+00	2.90E+54	9.60E+53	1.23E+54	4.64E+47	1.54E+47	1.97E+47			
1.00E+00	2.50E+00	2.55E+55	5.94E+54	8.07E+54	6.47E+49	1.50E+49	2.04E+49			
2.50E+00	4.50E+00	1.11E+56	2.71E+55	2.31E+55	5.96E+50	1.45E+50	1.24E+50			
4.50E+00	7.00E+00	2.37E+56	7.67E+55	4.12E+55	2.13E+51	6.89E+50	3.71E+50			
7.00E+00	1.00E+01	2.64E+56	1.28E+56	5.53E+55	3.54E+51	1.71E+51	7.41E+50			
1.00E+01	1.40E+01	1.72E+56	1.34E+56	6.07E+55	3.25E+51	2.54E+51	1.15E+51			
1.40E+01	1.90E+01	7.05E+55	8.61E+55	5.24E+55	1.84E+51	2.25E+51	1.37E+51			
1.90E+01	2.50E+01	2.25E+55	3.59E+55	3.48E+55	7.87E+50	1.25E+51	1.21E+51			
2.50E+01	3.20E+01	6.93E+54	1.20E+55	1.83E+55	3.14E+50	5.44E+50	8.28E+50			
3.20E+01	4.00E+01	2.28E+54	3.95E+54	8.26E+54	1.31E+50	2.26E+50	4.73E+50			
4.00E+01	4.80E+01	8.64E+53	1.49E+54	3.74E+54	6.06E+49	1.05E+50	2.63E+50			
4.80E+01	5.80E+01	3.12E+53	5.31E+53	1.58E+54	2.64E+49	4.49E+49	1.34E+50			
5.80E+01	6.80E+01	1.28E+53	2.11E+53	7.26E+53	1.28E+49	2.12E+49	7.30E+49			
6.80E+01	8.00E+01	5.03E+52	8.03E+52	3.21E+53	5.94E+48	9.48E+48	3.79E+49			
8.00E+01	9.50E+01	1.89E+52	2.85E+52	1.35E+53	2.63E+48	3.98E+48	1.88E+49			
9.50E+01	1.15E+02	6.43E+51	9.01E+51	5.19E+52	1.08E+48	1.51E+48	8.68E+48			
1.15E+02	1.45E+02	1.85E+51	2.30E+51	1.70E+52	3.82E+47	4.75E+47	3.51E+48			
1.45E+02	1.85E+02	4.97E+50	5.14E+50	5.28E+51	1.30E+47	1.35E+47	1.39E+48			
1.85E+02	2.35E+02	1.29E+50	1.02E+50	1.63E+51	4.31E+46	3.42E+46	5.45E+47			
2.35E+02	3.00E+02	3.04E+49	1.64E+49	4.79E+50	1.29E+46	6.98E+45	2.04E+47			
										
8.50E-02										
0.00E+00	1.00E+00	2.90E+54	9.61E+53	1.23E+54	4.65E+47	1.54E+47	1.97E+47			
1.00E+00	2.50E+00	2.55E+55	5.96E+54	8.08E+54	6.45E+49	1.51E+49	2.04E+49			
2.50E+00	4.50E+00	1.11E+56	2.71E+55	2.31E+55	5.94E+50	1.46E+50	1.24E+50			
4.50E+00	7.00E+00	2.36E+56	7.69E+55	4.12E+55	2.12E+51	6.91E+50	3.70E+50			
7.00E+00	1.00E+01	2.64E+56	1.28E+56	5.52E+55	3.54E+51	1.72E+51	7.40E+50			
1.00E+01	1.40E+01	1.72E+56	1.35E+56	6.06E+55	3.26E+51	2.56E+51	1.15E+51			
1.40E+01	1.90E+01	7.09E+55	8.70E+55	5.23E+55	1.85E+51	2.27E+51	1.37E+51			
1.90E+01	2.50E+01	2.27E+55	3.64E+55	3.47E+55	7.91E+50	1.27E+51	1.21E+51			
2.50E+01	3.20E+01	6.95E+54	1.21E+55	1.82E+55	3.15E+50	5.50E+50	8.26E+50			
3.20E+01	4.00E+01	2.28E+54	3.98E+54	8.22E+54	1.31E+50	2.28E+50	4.71E+50			
4.00E+01	4.80E+01	8.61E+53	1.50E+54	3.72E+54	6.04E+49	1.05E+50	2.61E+50			
4.80E+01	5.80E+01	3.10E+53	5.33E+53	1.56E+54	2.62E+49	4.50E+49	1.32E+50			
5.80E+01	6.80E+01	1.26E+53	2.11E+53	7.14E+53	1.27E+49	2.12E+49	7.18E+49			
6.80E+01	8.00E+01	4.95E+52	8.00E+52	3.14E+53	5.85E+48	9.45E+48	3.71E+49			
8.00E+01	9.50E+01	1.85E+52	2.83E+52	1.31E+53	2.58E+48	3.96E+48	1.83E+49			
9.50E+01	1.15E+02	6.30E+51	8.93E+51	5.02E+52	1.05E+48	1.49E+48	8.41E+48			
1.15E+02	1.45E+02	1.80E+51	2.27E+51	1.64E+52	3.73E+47	4.70E+47	3.38E+48			
1.45E+02	1.85E+02	4.83E+50	5.08E+50	5.07E+51	1.27E+47	1.33E+47	1.33E+48			
1.85E+02	2.35E+02	1.25E+50	1.01E+50	1.56E+51	4.18E+46	3.39E+46	5.21E+47			
2.35E+02	3.00E+02	2.95E+49	1.63E+49	4.57E+50	1.25E+46	6.95E+45	1.94E+47			
										
8.60E-02										
0.00E+00	1.00E+00	2.90E+54	9.61E+53	1.23E+54	4.65E+47	1.54E+47	1.97E+47			
1.00E+00	2.50E+00	2.54E+55	5.98E+54	8.09E+54	6.43E+49	1.51E+49	2.05E+49			
2.50E+00	4.50E+00	1.10E+56	2.72E+55	2.32E+55	5.92E+50	1.46E+50	1.24E+50			
4.50E+00	7.00E+00	2.35E+56	7.70E+55	4.12E+55	2.11E+51	6.92E+50	3.70E+50			
7.00E+00	1.00E+01	2.64E+56	1.29E+56	5.51E+55	3.53E+51	1.73E+51	7.39E+50			
1.00E+01	1.40E+01	1.72E+56	1.36E+56	6.05E+55	3.26E+51	2.58E+51	1.15E+51			
1.40E+01	1.90E+01	7.13E+55	8.78E+55	5.22E+55	1.86E+51	2.29E+51	1.36E+51			
1.90E+01	2.50E+01	2.28E+55	3.68E+55	3.46E+55	7.96E+50	1.28E+51	1.21E+51			
2.50E+01	3.20E+01	6.97E+54	1.23E+55	1.82E+55	3.16E+50	5.56E+50	8.24E+50			
3.20E+01	4.00E+01	2.28E+54	4.02E+54	8.19E+54	1.31E+50	2.30E+50	4.69E+50			
4.00E+01	4.80E+01	8.57E+53	1.51E+54	3.69E+54	6.02E+49	1.06E+50	2.59E+50			
4.80E+01	5.80E+01	3.08E+53	5.34E+53	1.55E+54	2.60E+49	4.51E+49	1.31E+50			
5.80E+01	6.80E+01	1.25E+53	2.11E+53	7.03E+53	1.25E+49	2.12E+49	7.07E+49			
6.80E+01	8.00E+01	4.88E+52	7.96E+52	3.08E+53	5.77E+48	9.41E+48	3.64E+49			
8.00E+01	9.50E+01	1.82E+52	2.81E+52	1.28E+53	2.54E+48	3.93E+48	1.79E+49			
9.50E+01	1.15E+02	6.16E+51	8.84E+51	4.87E+52	1.03E+48	1.48E+48	8.15E+48			
1.15E+02	1.45E+02	1.76E+51	2.25E+51	1.58E+52	3.63E+47	4.65E+47	3.26E+48			
1.45E+02	1.85E+02	4.70E+50	5.02E+50	4.87E+51	1.23E+47	1.32E+47	1.28E+48			
1.85E+02	2.35E+02	1.21E+50	1.00E+50	1.49E+51	4.05E+46	3.35E+46	4.98E+47			
2.35E+02	3.00E+02	2.85E+49	1.63E+49	4.35E+50	1.21E+46	6.91E+45	1.85E+47			
										
8.70E-02										
0.00E+00	1.00E+00	2.91E+54	9.62E+53	1.23E+54	4.65E+47	1.54E+47	1.97E+47			
1.00E+00	2.50E+00	2.53E+55	6.00E+54	8.09E+54	6.41E+49	1.52E+49	2.05E+49			
2.50E+00	4.50E+00	1.10E+56	2.72E+55	2.32E+55	5.89E+50	1.46E+50	1.24E+50			
4.50E+00	7.00E+00	2.34E+56	7.72E+55	4.11E+55	2.11E+51	6.94E+50	3.70E+50			
7.00E+00	1.00E+01	2.63E+56	1.29E+56	5.51E+55	3.53E+51	1.73E+51	7.38E+50			
1.00E+01	1.40E+01	1.73E+56	1.37E+56	6.03E+55	3.27E+51	2.59E+51	1.14E+51			
1.40E+01	1.90E+01	7.17E+55	8.86E+55	5.20E+55	1.87E+51	2.31E+51	1.36E+51			
1.90E+01	2.50E+01	2.29E+55	3.72E+55	3.45E+55	8.01E+50	1.30E+51	1.21E+51			
2.50E+01	3.20E+01	6.99E+54	1.24E+55	1.81E+55	3.17E+50	5.62E+50	8.21E+50			
3.20E+01	4.00E+01	2.28E+54	4.05E+54	8.16E+54	1.31E+50	2.32E+50	4.67E+50			
4.00E+01	4.80E+01	8.54E+53	1.51E+54	3.67E+54	5.99E+49	1.06E+50	2.57E+50			
4.80E+01	5.80E+01	3.05E+53	5.34E+53	1.53E+54	2.58E+49	4.52E+49	1.29E+50			
5.80E+01	6.80E+01	1.23E+53	2.11E+53	6.92E+53	1.24E+49	2.12E+49	6.96E+49			
6.80E+01	8.00E+01	4.81E+52	7.93E+52	3.02E+53	5.68E+48	9.36E+48	3.56E+49			
8.00E+01	9.50E+01	1.79E+52	2.79E+52	1.25E+53	2.49E+48	3.90E+48	1.74E+49			
9.50E+01	1.15E+02	6.03E+51	8.76E+51	4.72E+52	1.01E+48	1.47E+48	7.91E+48			
1.15E+02	1.45E+02	1.71E+51	2.22E+51	1.52E+52	3.55E+47	4.59E+47	3.15E+48			
1.45E+02	1.85E+02	4.57E+50	4.97E+50	4.68E+51	1.20E+47	1.30E+47	1.23E+48			
1.85E+02	2.35E+02	1.18E+50	9.95E+49	1.43E+51	3.93E+46	3.32E+46	4.77E+47			
2.35E+02	3.00E+02	2.77E+49	1.62E+49	4.15E+50	1.18E+46	6.88E+45	1.77E+47			
										
8.80E-02										
0.00E+00	1.00E+00	2.91E+54	9.62E+53	1.23E+54	4.66E+47	1.54E+47	1.97E+47			
1.00E+00	2.50E+00	2.52E+55	6.02E+54	8.10E+54	6.38E+49	1.52E+49	2.05E+49			
2.50E+00	4.50E+00	1.09E+56	2.72E+55	2.32E+55	5.87E+50	1.46E+50	1.24E+50			
4.50E+00	7.00E+00	2.34E+56	7.73E+55	4.11E+55	2.10E+51	6.95E+50	3.70E+50			
7.00E+00	1.00E+01	2.63E+56	1.30E+56	5.50E+55	3.52E+51	1.74E+51	7.36E+50			
1.00E+01	1.40E+01	1.73E+56	1.38E+56	6.02E+55	3.28E+51	2.61E+51	1.14E+51			
1.40E+01	1.90E+01	7.22E+55	8.94E+55	5.19E+55	1.88E+51	2.33E+51	1.36E+51			
1.90E+01	2.50E+01	2.31E+55	3.76E+55	3.45E+55	8.06E+50	1.31E+51	1.20E+51			
2.50E+01	3.20E+01	7.02E+54	1.25E+55	1.81E+55	3.18E+50	5.68E+50	8.19E+50			
3.20E+01	4.00E+01	2.28E+54	4.08E+54	8.13E+54	1.31E+50	2.34E+50	4.66E+50			
4.00E+01	4.80E+01	8.52E+53	1.52E+54	3.64E+54	5.98E+49	1.07E+50	2.56E+50			
4.80E+01	5.80E+01	3.03E+53	5.35E+53	1.52E+54	2.56E+49	4.52E+49	1.28E+50			
5.80E+01	6.80E+01	1.22E+53	2.10E+53	6.82E+53	1.23E+49	2.11E+49	6.86E+49			
6.80E+01	8.00E+01	4.75E+52	7.89E+52	2.96E+53	5.61E+48	9.32E+48	3.49E+49			
8.00E+01	9.50E+01	1.75E+52	2.77E+52	1.22E+53	2.45E+48	3.87E+48	1.70E+49			
9.50E+01	1.15E+02	5.91E+51	8.67E+51	4.59E+52	9.89E+47	1.45E+48	7.67E+48			
1.15E+02	1.45E+02	1.67E+51	2.20E+51	1.47E+52	3.46E+47	4.54E+47	3.04E+48			
1.45E+02	1.85E+02	4.45E+50	4.91E+50	4.50E+51	1.17E+47	1.29E+47	1.18E+48			
1.85E+02	2.35E+02	1.14E+50	9.85E+49	1.37E+51	3.81E+46	3.29E+46	4.57E+47			
2.35E+02	3.00E+02	2.68E+49	1.61E+49	3.96E+50	1.14E+46	6.84E+45	1.69E+47			
										
8.90E-02										
0.00E+00	1.00E+00	2.91E+54	9.62E+53	1.23E+54	4.66E+47	1.54E+47	1.97E+47			
1.00E+00	2.50E+00	2.51E+55	6.03E+54	8.11E+54	6.36E+49	1.53E+49	2.05E+49			
2.50E+00	4.50E+00	1.09E+56	2.73E+55	2.32E+55	5.85E+50	1.46E+50	1.24E+50			
4.50E+00	7.00E+00	2.33E+56	7.74E+55	4.11E+55	2.09E+51	6.96E+50	3.69E+50			
7.00E+00	1.00E+01	2.62E+56	1.30E+56	5.49E+55	3.51E+51	1.74E+51	7.35E+50			
1.00E+01	1.40E+01	1.73E+56	1.38E+56	6.00E+55	3.29E+51	2.62E+51	1.14E+51			
1.40E+01	1.90E+01	7.26E+55	9.02E+55	5.18E+55	1.90E+51	2.35E+51	1.35E+51			
1.90E+01	2.50E+01	2.33E+55	3.80E+55	3.44E+55	8.12E+50	1.33E+51	1.20E+51			
2.50E+01	3.20E+01	7.06E+54	1.27E+55	1.80E+55	3.20E+50	5.74E+50	8.17E+50			
3.20E+01	4.00E+01	2.28E+54	4.11E+54	8.10E+54	1.31E+50	2.36E+50	4.64E+50			
4.00E+01	4.80E+01	8.50E+53	1.53E+54	3.62E+54	5.96E+49	1.07E+50	2.54E+50			
4.80E+01	5.80E+01	3.02E+53	5.36E+53	1.50E+54	2.55E+49	4.53E+49	1.27E+50			
5.80E+01	6.80E+01	1.21E+53	2.10E+53	6.72E+53	1.22E+49	2.11E+49	6.76E+49			
6.80E+01	8.00E+01	4.69E+52	7.86E+52	2.90E+53	5.53E+48	9.29E+48	3.43E+49			
8.00E+01	9.50E+01	1.73E+52	2.75E+52	1.19E+53	2.41E+48	3.85E+48	1.66E+49			
9.50E+01	1.15E+02	5.79E+51	8.59E+51	4.46E+52	9.69E+47	1.44E+48	7.46E+48			
1.15E+02	1.45E+02	1.64E+51	2.17E+51	1.42E+52	3.38E+47	4.49E+47	2.94E+48			
1.45E+02	1.85E+02	4.33E+50	4.85E+50	4.33E+51	1.14E+47	1.27E+47	1.14E+48			
1.85E+02	2.35E+02	1.11E+50	9.76E+49	1.31E+51	3.71E+46	3.26E+46	4.38E+47			
2.35E+02	3.00E+02	2.60E+49	1.60E+49	3.79E+50	1.11E+46	6.81E+45	1.61E+47			
										
9.00E-02										
0.00E+00	1.00E+00	2.91E+54	9.62E+53	1.23E+54	4.66E+47	1.54E+47	1.97E+47			
1.00E+00	2.50E+00	2.50E+55	6.05E+54	8.11E+54	6.33E+49	1.53E+49	2.05E+49			
2.50E+00	4.50E+00	1.08E+56	2.73E+55	2.32E+55	5.82E+50	1.47E+50	1.24E+50			
4.50E+00	7.00E+00	2.32E+56	7.75E+55	4.10E+55	2.08E+51	6.97E+50	3.69E+50			
7.00E+00	1.00E+01	2.62E+56	1.31E+56	5.48E+55	3.51E+51	1.75E+51	7.34E+50			
1.00E+01	1.40E+01	1.74E+56	1.39E+56	5.99E+55	3.29E+51	2.64E+51	1.14E+51			
1.40E+01	1.90E+01	7.31E+55	9.09E+55	5.17E+55	1.91E+51	2.37E+51	1.35E+51			
1.90E+01	2.50E+01	2.34E+55	3.84E+55	3.43E+55	8.18E+50	1.34E+51	1.20E+51			
2.50E+01	3.20E+01	7.10E+54	1.28E+55	1.80E+55	3.21E+50	5.80E+50	8.15E+50			
3.20E+01	4.00E+01	2.29E+54	4.15E+54	8.07E+54	1.31E+50	2.38E+50	4.62E+50			
4.00E+01	4.80E+01	8.49E+53	1.54E+54	3.60E+54	5.96E+49	1.08E+50	2.53E+50			
4.80E+01	5.80E+01	3.00E+53	5.38E+53	1.49E+54	2.54E+49	4.54E+49	1.26E+50			
5.80E+01	6.80E+01	1.20E+53	2.10E+53	6.64E+53	1.21E+49	2.11E+49	6.67E+49			
6.80E+01	8.00E+01	4.63E+52	7.83E+52	2.85E+53	5.47E+48	9.25E+48	3.37E+49			
8.00E+01	9.50E+01	1.70E+52	2.74E+52	1.16E+53	2.37E+48	3.82E+48	1.62E+49			
9.50E+01	1.15E+02	5.68E+51	8.52E+51	4.34E+52	9.51E+47	1.43E+48	7.26E+48			
1.15E+02	1.45E+02	1.60E+51	2.15E+51	1.38E+52	3.31E+47	4.45E+47	2.85E+48			
1.45E+02	1.85E+02	4.23E+50	4.81E+50	4.18E+51	1.11E+47	1.26E+47	1.10E+48			
1.85E+02	2.35E+02	1.08E+50	9.68E+49	1.26E+51	3.61E+46	3.23E+46	4.21E+47			
2.35E+02	3.00E+02	2.52E+49	1.59E+49	3.63E+50	1.07E+46	6.78E+45	1.54E+47			
										
9.10E-02										
0.00E+00	1.00E+00	2.91E+54	9.62E+53	1.23E+54	4.66E+47	1.54E+47	1.97E+47			
1.00E+00	2.50E+00	2.49E+55	6.06E+54	8.12E+54	6.31E+49	1.54E+49	2.05E+49			
2.50E+00	4.50E+00	1.08E+56	2.73E+55	2.32E+55	5.80E+50	1.47E+50	1.24E+50			
4.50E+00	7.00E+00	2.31E+56	7.76E+55	4.10E+55	2.07E+51	6.97E+50	3.68E+50			
7.00E+00	1.00E+01	2.61E+56	1.31E+56	5.47E+55	3.50E+51	1.75E+51	7.32E+50			
1.00E+01	1.40E+01	1.74E+56	1.40E+56	5.98E+55	3.30E+51	2.65E+51	1.13E+51			
1.40E+01	1.90E+01	7.35E+55	9.16E+55	5.16E+55	1.92E+51	2.39E+51	1.35E+51			
1.90E+01	2.50E+01	2.36E+55	3.88E+55	3.42E+55	8.25E+50	1.35E+51	1.19E+51			
2.50E+01	3.20E+01	7.14E+54	1.29E+55	1.80E+55	3.23E+50	5.86E+50	8.14E+50			
3.20E+01	4.00E+01	2.29E+54	4.18E+54	8.05E+54	1.31E+50	2.40E+50	4.61E+50			
4.00E+01	4.80E+01	8.49E+53	1.54E+54	3.58E+54	5.96E+49	1.08E+50	2.51E+50			
4.80E+01	5.80E+01	2.99E+53	5.39E+53	1.48E+54	2.53E+49	4.55E+49	1.25E+50			
5.80E+01	6.80E+01	1.19E+53	2.10E+53	6.56E+53	1.20E+49	2.11E+49	6.59E+49			
6.80E+01	8.00E+01	4.58E+52	7.81E+52	2.81E+53	5.41E+48	9.23E+48	3.31E+49			
8.00E+01	9.50E+01	1.68E+52	2.72E+52	1.14E+53	2.34E+48	3.80E+48	1.59E+49			
9.50E+01	1.15E+02	5.59E+51	8.46E+51	4.23E+52	9.35E+47	1.42E+48	7.08E+48			
1.15E+02	1.45E+02	1.57E+51	2.13E+51	1.34E+52	3.24E+47	4.41E+47	2.76E+48			
1.45E+02	1.85E+02	4.13E+50	4.76E+50	4.04E+51	1.08E+47	1.25E+47	1.06E+48			
1.85E+02	2.35E+02	1.05E+50	9.61E+49	1.21E+51	3.51E+46	3.21E+46	4.05E+47			
2.35E+02	3.00E+02	2.45E+49	1.59E+49	3.48E+50	1.04E+46	6.76E+45	1.48E+47			
										
9.20E-02										
0.00E+00	1.00E+00	2.91E+54	9.62E+53	1.23E+54	4.66E+47	1.54E+47	1.97E+47			
1.00E+00	2.50E+00	2.48E+55	6.08E+54	8.12E+54	6.28E+49	1.54E+49	2.06E+49			
2.50E+00	4.50E+00	1.07E+56	2.73E+55	2.32E+55	5.77E+50	1.47E+50	1.24E+50			
4.50E+00	7.00E+00	2.30E+56	7.76E+55	4.09E+55	2.06E+51	6.98E+50	3.68E+50			
7.00E+00	1.00E+01	2.61E+56	1.31E+56	5.45E+55	3.49E+51	1.76E+51	7.31E+50			
1.00E+01	1.40E+01	1.75E+56	1.40E+56	5.96E+55	3.31E+51	2.66E+51	1.13E+51			
1.40E+01	1.90E+01	7.40E+55	9.22E+55	5.14E+55	1.93E+51	2.41E+51	1.34E+51			
1.90E+01	2.50E+01	2.38E+55	3.92E+55	3.42E+55	8.31E+50	1.37E+51	1.19E+51			
2.50E+01	3.20E+01	7.19E+54	1.31E+55	1.79E+55	3.25E+50	5.92E+50	8.12E+50			
3.20E+01	4.00E+01	2.30E+54	4.21E+54	8.02E+54	1.32E+50	2.41E+50	4.60E+50			
4.00E+01	4.80E+01	8.49E+53	1.55E+54	3.56E+54	5.96E+49	1.09E+50	2.50E+50			
4.80E+01	5.80E+01	2.98E+53	5.40E+53	1.46E+54	2.52E+49	4.57E+49	1.24E+50			
5.80E+01	6.80E+01	1.18E+53	2.10E+53	6.48E+53	1.19E+49	2.11E+49	6.52E+49			
6.80E+01	8.00E+01	4.54E+52	7.79E+52	2.76E+53	5.36E+48	9.20E+48	3.26E+49			
8.00E+01	9.50E+01	1.66E+52	2.71E+52	1.12E+53	2.31E+48	3.78E+48	1.56E+49			
9.50E+01	1.15E+02	5.50E+51	8.40E+51	4.13E+52	9.21E+47	1.41E+48	6.91E+48			
1.15E+02	1.45E+02	1.54E+51	2.11E+51	1.30E+52	3.18E+47	4.37E+47	2.69E+48			
1.45E+02	1.85E+02	4.04E+50	4.73E+50	3.91E+51	1.06E+47	1.24E+47	1.02E+48			
1.85E+02	2.35E+02	1.03E+50	9.55E+49	1.17E+51	3.43E+46	3.19E+46	3.91E+47			
2.35E+02	3.00E+02	2.39E+49	1.59E+49	3.34E+50	1.02E+46	6.75E+45	1.42E+47			
										
9.30E-02										
0.00E+00	1.00E+00	2.91E+54	9.62E+53	1.23E+54	4.66E+47	1.54E+47	1.97E+47			
1.00E+00	2.50E+00	2.47E+55	6.09E+54	8.12E+54	6.25E+49	1.54E+49	2.06E+49			
2.50E+00	4.50E+00	1.07E+56	2.73E+55	2.32E+55	5.74E+50	1.47E+50	1.24E+50			
4.50E+00	7.00E+00	2.29E+56	7.76E+55	4.09E+55	2.05E+51	6.98E+50	3.68E+50			
7.00E+00	1.00E+01	2.60E+56	1.31E+56	5.44E+55	3.48E+51	1.76E+51	7.29E+50			
1.00E+01	1.40E+01	1.75E+56	1.41E+56	5.95E+55	3.31E+51	2.67E+51	1.13E+51			
1.40E+01	1.90E+01	7.45E+55	9.29E+55	5.13E+55	1.94E+51	2.43E+51	1.34E+51			
1.90E+01	2.50E+01	2.40E+55	3.96E+55	3.41E+55	8.38E+50	1.38E+51	1.19E+51			
2.50E+01	3.20E+01	7.23E+54	1.32E+55	1.79E+55	3.28E+50	5.98E+50	8.10E+50			
3.20E+01	4.00E+01	2.31E+54	4.25E+54	8.00E+54	1.32E+50	2.43E+50	4.58E+50			
4.00E+01	4.80E+01	8.50E+53	1.56E+54	3.55E+54	5.96E+49	1.10E+50	2.49E+50			
4.80E+01	5.80E+01	2.98E+53	5.42E+53	1.45E+54	2.52E+49	4.58E+49	1.23E+50			
5.80E+01	6.80E+01	1.18E+53	2.10E+53	6.41E+53	1.18E+49	2.11E+49	6.45E+49			
6.80E+01	8.00E+01	4.50E+52	7.78E+52	2.72E+53	5.32E+48	9.19E+48	3.22E+49			
8.00E+01	9.50E+01	1.64E+52	2.70E+52	1.10E+53	2.29E+48	3.77E+48	1.53E+49			
9.50E+01	1.15E+02	5.42E+51	8.35E+51	4.04E+52	9.08E+47	1.40E+48	6.75E+48			
1.15E+02	1.45E+02	1.51E+51	2.10E+51	1.27E+52	3.13E+47	4.34E+47	2.62E+48			
1.45E+02	1.85E+02	3.96E+50	4.69E+50	3.79E+51	1.04E+47	1.23E+47	9.94E+47			
1.85E+02	2.35E+02	1.00E+50	9.50E+49	1.13E+51	3.35E+46	3.17E+46	3.78E+47			
2.35E+02	3.00E+02	2.33E+49	1.58E+49	3.22E+50	9.93E+45	6.74E+45	1.37E+47			
										
9.40E-02										
0.00E+00	1.00E+00	2.91E+54	9.61E+53	1.23E+54	4.65E+47	1.54E+47	1.96E+47			
1.00E+00	2.50E+00	2.46E+55	6.10E+54	8.12E+54	6.22E+49	1.54E+49	2.06E+49			
2.50E+00	4.50E+00	1.06E+56	2.73E+55	2.31E+55	5.71E+50	1.47E+50	1.24E+50			
4.50E+00	7.00E+00	2.28E+56	7.77E+55	4.08E+55	2.04E+51	6.98E+50	3.67E+50			
7.00E+00	1.00E+01	2.59E+56	1.31E+56	5.43E+55	3.48E+51	1.76E+51	7.27E+50			
1.00E+01	1.40E+01	1.75E+56	1.41E+56	5.93E+55	3.32E+51	2.68E+51	1.12E+51			
1.40E+01	1.90E+01	7.49E+55	9.35E+55	5.12E+55	1.96E+51	2.44E+51	1.34E+51			
1.90E+01	2.50E+01	2.42E+55	3.99E+55	3.40E+55	8.45E+50	1.39E+51	1.19E+51			
2.50E+01	3.20E+01	7.28E+54	1.33E+55	1.78E+55	3.30E+50	6.03E+50	8.08E+50			
