2.6777e+00    2.7565e+00    9.0005e-01
2.7565e+00    2.8377e+00    9.1978e-01
2.8377e+00    2.9212e+00    9.3980e-01
2.9212e+00    3.0072e+00    9.6010e-01
3.0072e+00    3.0958e+00    9.8065e-01
3.0958e+00    3.1869e+00    1.0015e+00
3.1869e+00    3.2808e+00    1.0226e+00
3.2808e+00    3.3774e+00    1.0440e+00
3.3774e+00    3.4768e+00    1.0657e+00
3.4768e+00    3.5792e+00    1.0876e+00
3.5792e+00    3.6845e+00    1.1098e+00
3.6845e+00    3.7930e+00    1.1322e+00
3.7930e+00    3.9047e+00    1.1548e+00
3.9047e+00    4.0197e+00    1.1777e+00
4.0197e+00    4.1380e+00    1.2008e+00
4.1380e+00    4.2598e+00    1.2241e+00
4.2598e+00    4.3853e+00    1.2476e+00
4.3853e+00    4.5144e+00    1.2713e+00
4.5144e+00    4.6473e+00    1.2952e+00
4.6473e+00    4.7841e+00    1.3193e+00
4.7841e+00    4.9250e+00    1.3435e+00
4.9250e+00    5.0700e+00    1.3679e+00
5.0700e+00    5.2192e+00    1.3924e+00
5.2192e+00    5.3729e+00    1.4170e+00
5.3729e+00    5.5311e+00    1.4418e+00
5.5311e+00    5.6940e+00    1.4667e+00
5.6940e+00    5.8616e+00    1.4915e+00
5.8616e+00    6.0342e+00    1.5164e+00
6.0342e+00    6.2118e+00    1.5415e+00
6.2118e+00    6.3947e+00    1.5667e+00
6.3947e+00    6.5830e+00    1.5919e+00
6.5830e+00    6.7768e+00    1.6171e+00
6.7768e+00    6.9764e+00    1.6423e+00
6.9764e+00    7.1818e+00    1.6674e+00
7.1818e+00    7.3932e+00    1.6924e+00
7.3932e+00    7.6109e+00    1.7174e+00
7.6109e+00    7.8350e+00    1.7423e+00
7.8350e+00    8.0656e+00    1.7670e+00
8.0656e+00    8.3031e+00    1.7917e+00
8.3031e+00    8.5476e+00    1.8161e+00
8.5476e+00    8.7992e+00    1.8404e+00
8.7992e+00    9.0583e+00    1.8645e+00
9.0583e+00    9.3250e+00    1.8883e+00
9.3250e+00    9.5996e+00    1.9119e+00
